brand,model_slug,text,rating,cleaned_review,sentiment_score,sentiment_label
OLA ELECTRIC,s1-pro-plus,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
OLA ELECTRIC,s1-pro-plus,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
OLA ELECTRIC,s1-pro-plus,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
OLA ELECTRIC,s1-pro-plus,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
OLA ELECTRIC,s1-pro-plus,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
OLA ELECTRIC,s1-pro-plus,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
OLA ELECTRIC,s1-pro-plus,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
OLA ELECTRIC,s1-pro-plus,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
OLA ELECTRIC,s1-pro-plus,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
TVS Motors,iqube,It is great but still has to improve... Suzuki Access scooty offers a great comfort and this scooty ...,,great still improve suzuki access scooty offers great comfort scooty,0.9274,Positive
TVS Motors,iqube,It's so nice scooter. It is so comfortable to ride. This is very useful our all family members can u...,,nice scooter comfortable ride useful family members u,0.8402,Positive
TVS Motors,iqube,"The scooter provides a smooth ride, with some users describing it as ""buttery smooth"" and ...",,scooter provides smooth ride users describing buttery smooth,0.0,Neutral
TVS Motors,iqube,Super ride and comfortable and mileage is good and powerful disc brake with Bluetooth features....,,super ride comfortable mileage good powerful disc brake bluetooth features,0.9169,Positive
TVS Motors,iqube,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
TVS Motors,iqube,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
TVS Motors,iqube,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
TVS Motors,iqube,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
TVS Motors,iqube,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
TVS Motors,iqube,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
TVS Motors,iqube,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
TVS Motors,iqube,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
TVS Motors,iqube,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
TVS Motors,iqube,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
TVS Motors,iqube-s,Itâ€™s best for the city use and its very low maintenance vehicle. One can easily drive with out any tension. Best for men and women both where anyone will loves to drive. Easily.....,5.0,€ best city use low maintenance vehicle one easily drive tension best men women anyone loves drive easily,0.926,Positive
TVS Motors,iqube-s,The bike was too good to travel and it has many features to use and good for long travel and good lookinga design and the charging speed was very nice it charges very fastly and.....,4.5,bike good travel many features use good long travel good lookinga design charging speed nice charges fastly,0.8555,Positive
TVS Motors,iqube-s,"Its a 1.5 year old bike in excellent condition with only 980 km driven. It is still under 5 year battery warranty. It is a white color, smart 7 inch display with 2 modes of.....",5.0,15 year old bike excellent condition 980 km driven still 5 year battery warranty white color smart 7 inch display 2 modes,0.7506,Positive
TVS Motors,iqube-s,I am buy tvs iqube and I am satisfied with him And this scooty is best thos price range and his suspension And looks are very very good and his comfort is very good i travel.....,4.3,buy tvs iqube satisfied scooty best thos price range suspension looks good comfort good travel,0.936,Positive
TVS Motors,iqube-s,The TVS iQube S is an excellent option for urban riders who value practicality and eco-friendliness in their daily commute. While it may not feature the bold designs or.....,4.8,tvs iqube excellent option urban riders value practicality ecofriendliness daily commute may feature bold designs,0.8271,Positive
TVS Motors,iqube-s,Good scooty and good battery usage and good milleage for 100% battery it gives 120 km for fully charged and minimum 4hours required to charge full,5.0,good scooty good battery usage good milleage 100 battery gives 120 km fully charged minimum 4hours required charge full,0.7655,Positive
TVS Motors,iqube-s,"It's so amazing, super, No any issues, No heating issue, Fast moving vehicle, Fast charging, It's milage is great, Over All no any issues in this.",5.0,amazing super issues heating issue fast moving vehicle fast charging milage great issues,0.9153,Positive
TVS Motors,iqube-s,"don't buy this product, very bad service and Customer care Support. After one year of use the problems comes. Battery issue, breakdown while riding, noise, so many problem. I.....",1.0,dont buy product bad service customer care support one year use problems comes battery issue breakdown riding noise many problem,0.5187,Positive
TVS Motors,iqube-s,I like to say that this is The best e scooter in all other e scooter brand. The performance is sooo good. It comes with huge space under seat. Very good pick up at hilltop road......,4.7,like say best e scooter e scooter brand performance sooo good comes huge space seat good pick hilltop road,0.93,Positive
TVS Motors,iqube-s,I buy 2 month ago I share my experience It's very comfortable riding in city and overall experience also very good,5.0,buy 2 month ago share experience comfortable riding city overall experience also good,0.8126,Positive
TVS Motors,iqube-s,Bike run smoothly and looking beautiful in comparation of other scooters. Charging fastly and ride longly my kids like this bike,5.0,bike run smoothly looking beautiful comparation scooters charging fastly ride longly kids like bike,0.7506,Positive
TVS Motors,iqube-s,The scooty range is perfect the shows scooty and the scooty is best the speed and build quality is best,5.0,scooty range perfect shows scooty scooty best speed build quality best,0.9201,Positive
TVS Motors,iqube-s,"Overall good looking scooty. One of the best Electric scooter I seen. Looking good mileage, strong body and especially it's unique features.",4.5,overall good looking scooty one best electric scooter seen looking good mileage strong body especially unique features,0.9231,Positive
TVS Motors,iqube-s,Overall my experience is good. It is stronger than ola. Comfortable than ather.The brakes should me improved some better,4.5,overall experience good stronger ola comfortable atherthe brakes improved better,0.93,Positive
TVS Motors,iqube-s,I feel happy I had purchase Tvs iqub s last i am really happy with the vehicle. Also near 60000 km done but no extra maintenance no cost expenses. Overall 5 star rating vehicle.,5.0,feel happy purchase tvs iqub last really happy vehicle also near 60000 km done extra maintenance cost expenses overall 5 star rating vehicle,0.8268,Positive
TVS Motors,iqube-s,I love it speed and I have no words what a speed caught and her seat space is very good I really like the idea of design,4.8,love speed words speed caught seat space good really like idea design,0.8718,Positive
TVS Motors,iqube-s,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
TVS Motors,iqube-s,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
TVS Motors,iqube-s,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
TVS Motors,iqube-s,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
TVS Motors,iqube-s,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
TVS Motors,iqube-s,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
TVS Motors,iqube-s,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
TVS Motors,iqube-s,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
TVS Motors,iqube-s,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
TVS Motors,iqube-s,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
TVS Motors,iqube-st,Postive=Look+Sufficient range+Low maintenance+Durability+ smooth Negative=cost Overall rating 4.5 Although high cost it is economical than petrol two wheeler and also.....,5.0,postivelooksufficient rangelow maintenancedurability smooth negativecost overall rating 45 although high cost economical petrol two wheeler also,0.0,Neutral
TVS Motors,iqube-st,This is my first and best scooter or ev i ride and ask about its milege is very very good and the comfort he provides is the best comfort and it is easy to carry my tiffin bottle.....,5.0,first best scooter ev ride ask milege good comfort provides best comfort easy carry tiffin bottle,0.9595,Positive
TVS Motors,iqube-st,Tvs iqube st is a good electric scooter and give comfortable ride and good range in real life and good breaking in tvs iqube its handling and ride quality of tvs iqube is very.....,5.0,tvs iqube st good electric scooter give comfortable ride good range real life good breaking tvs iqube handling ride quality tvs iqube,0.9001,Positive
TVS Motors,iqube-st,Best scooter in the market coz it is more reliable and offers a great range and good comfort and it is very easy to drive in city areas effortlessly by which i can cover my day.....,5.0,best scooter market coz reliable offers great range good comfort easy drive city areas effortlessly cover day,0.9485,Positive
TVS Motors,iqube-st,Good vechile compared to other electric vechile overall the performance of the vechile is good but they should have increased the speed of the vechile,4.5,good vechile compared electric vechile overall performance vechile good increased speed vechile,0.7845,Positive
TVS Motors,iqube-st,Best for economy which gives a better mileage at low cost and which recharge within the less interval of time,5.0,best economy gives better mileage low cost recharge within less interval time,0.7184,Positive
TVS Motors,iqube-st,Excellent bike good performance and very good looking bike features are extraordinary fantastic mind blowing bike so good and looks are very attractive,5.0,excellent bike good performance good looking bike features extraordinary fantastic mind blowing bike good looks attractive,0.9578,Positive
TVS Motors,iqube-st,"The brand has knocked it out of the park with the TVS iQube ST electric scooter thatâ€™s designed around style, power, and technology. It has a stylish and an aerodynamic design.....",4.2,brand knocked park tvs iqube st electric scooter € designed around style power technology stylish aerodynamic design,0.0,Neutral
TVS Motors,iqube-st,"From the dealer side experience is very good, they delivered Scooty on time and all the accessories have been installed from them, The Riding experience has been wonderful, on a.....",4.5,dealer side experience good delivered scooty time accessories installed riding experience wonderful,0.765,Positive
TVS Motors,iqube-st,"The design of overall bike is good, and performance, range also good the bike torque is also good the overall efficiency is good",4.8,design overall bike good performance range also good bike torque also good overall efficiency good,0.9201,Positive
TVS Motors,iqube-st,It have best features and technology with more update it is Indians best electric scooty and also front is great,4.7,best features technology update indians best electric scooty also front great,0.926,Positive
TVS Motors,iqube-st,"While the TVS iQube ST 5kW is a solid electric scooter, it may not excel in every aspect. Potential buyers should weigh its performance, range, and features against their specific.....",4.0,tvs iqube st 5kw solid electric scooter may excel every aspect potential buyers weigh performance range features specific,0.5574,Positive
TVS Motors,iqube-st,"Great , i have ride many times & great experience , i love it , i want to buy tvs iqube st best bike",5.0,great ride many times great experience love want buy tvs iqube st best bike,0.9578,Positive
TVS Motors,iqube-st,Ist good for ride in city and office work best scooter in the whole market superb and good bike for any work,4.8,ist good ride city office work best scooter whole market superb good bike work,0.9337,Positive
TVS Motors,iqube-st,iqube is only good looking but it's built quality is very low. chassis broken in just few months. go for other brand.,2.7,iqube good looking built quality low chassis broken months go brand,-0.3182,Negative
TVS Motors,iqube-st,Very good and decent to drive here the top speed I guess 80 kmph and the sitting comfort is on another level and range is also good about 130+ although nice,4.7,good decent drive top speed guess 80 kmph sitting comfort another level range also good 130 although nice,0.8979,Positive
TVS Motors,iqube-st,Gadi chalne ko acchi smooth bhi acchi battery acchi hai chalne ko Vishnu charging achcha hai bete ka smooth hai chalne smooth hai,4.8,gadi chalne ko acchi smooth bhi acchi battery acchi hai chalne ko vishnu charging achcha hai bete ka smooth hai chalne smooth hai,0.0,Neutral
TVS Motors,iqube-st,"I have been riding the scrambler 400x for a while now, and overall, it's been a rewarding experience. The bike has a strong person in its retro modern design, and it definitely turns heads. They build quality field premium, which is something you should expect from Triumph, and the finish of the tank and the body is top notch. Performance wise, the 398CC Single cylinder engine packs decent punch. It's smooth and refined and has enough grunt for both city and light off-road. Suspension and tires are made for light off-road ride. But yeah, Indian roads are actually light off-road, so it's the best. Only complaint I have noticed is. Cons. 1. A noticeable engine shim noise issue that has nothing to do with the bike but still irritates while riding. Also spoken with the brand they said it's normal. But not something that we can expect from a brand like Triumph. 2. Indicators and Tail Tidy feels very low quality. Indicators got water intake while raining or washing, within days of purchase. Also indicators faded within months. Even a small hit or the pillion foot is enough for the indicators to break. Excluding these cons, one of the best budget premium scrambler ever in the segment.",,riding scrambler 400x overall rewarding experience bike strong person retro modern design definitely turns heads build quality field premium something expect triumph finish tank body top notch performance wise 398cc single cylinder engine packs decent punch smooth refined enough grunt city light offroad suspension tires made light offroad ride yeah indian roads actually light offroad best complaint noticed cons 1 noticeable engine shim noise issue nothing bike still irritates riding also spoken brand said normal something expect brand like triumph 2 indicators tail tidy feels low quality indicators got water intake raining washing within days purchase also indicators faded within months even small hit pillion foot enough indicators break excluding cons one best budget premium scrambler ever segment,0.9842,Positive
TVS Motors,iqube-st,this is the superb bike in this price and we can use in daily rutiene and this bike also for long rout as milage is very very good we can trust so i prefer to whose people they want daily routine work like field job and porter and all the daily works they can trust on this bike because we want milage.,,superb bike price use daily rutiene bike also long rout milage good trust prefer whose people want daily routine work like field job porter daily works trust bike want milage,0.9493,Positive
TVS Motors,iqube-st,It is a good bike because of his appearance and speed and his shoot off and offf reading which it is one of the best bike i had ever seen. It's texture dezing lining etc are very good ðŸ‘ ðŸ‘Œ. Thanks I will honour of your to launch this bike in India thanks to your team and member who made this goges bike ðŸ . I will appreciate for your hard work ðŸ™ â¤ï¸ ðŸ’ª.,,good bike appearance speed shoot offf reading one best bike ever seen texture dezing lining etc good thanks honour launch bike india thanks team member made goges bike appreciate hard work,0.9607,Positive
TVS Motors,iqube-st,Tvs raider is a Best bike under this price range and it is excellent than other companies bikes in this range or more than this range. Milage of this bike is better and engine is also ðŸ‘Œ good .looks of this bike is glamorous give the personality of these bikes . Many people in my neighbors Already has this bikes . I recommend all the people to but this bike.a good bike tvs raiderðŸ‘,,tvs raider best bike price range excellent companies bikes range range milage bike better engine also good looks bike glamorous give personality bikes many people neighbors already bikes recommend people bikea good bike tvs raider,0.9698,Positive
TVS Motors,iqube-st,"Bought this bike 6 months ago and done almost 9000km and the bike is running smooth did a little little bit of modification to exhaust now it sounds better than the re650â€™s. Good performance, very comfortable mileage is not good but enough for a 650cc motorcycle, if anyone is looking for re 650 i would recommend do take a test ride of goldstar you will not regret",,bought bike 6 months ago done almost 9000km bike running smooth little little bit modification exhaust sounds better re650 € good performance comfortable mileage good enough 650cc motorcycle anyone looking 650 would recommend take test ride goldstar regret,0.8678,Positive
